RunningID,Ra,Dec,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID
559170.0,8891.33,8344.12,18028.3,296.844,28153.4,430.442,38946.4,619.425,4.71818,-0.519609,-1.0,15.1808,0.0178772,15.1259,0.0166001,15.0386,0.0172682,300109
559169.0,8899.65,8341.16,16113.6,296.174,23732.2,429.371,30072.0,617.935,4.71819,-0.51962,-1.0,15.3027,0.0199563,15.3114,0.0196436,15.3194,0.0223103,300110
559157.0,11685.9,8345.66,3518.87,297.895,5414.63,434.274,7410.71,625.957,4.72283,-0.52187,1.0,16.9547,0.0919151,16.9158,0.0870805,16.8401,0.0917086,300111
559166.0,10738.5,8345.96,4678.7,292.836,6831.65,427.897,8647.3,619.696,4.72125,-0.521103,-1.0,16.6454,0.0679555,16.6634,0.0680048,16.6726,0.077808,300112
559057.0,11734.7,8344.22,13742.8,299.397,20379.2,435.755,25786.8,626.107,4.72291,-0.521911,-1.0,15.4755,0.0236536,15.4767,0.0232157,15.4863,0.0263619,300113
559241.0,6631.15,8346.03,8728.68,287.625,12369.9,421.816,15709.2,610.826,4.71443,-0.517769,-2.0,15.9683,0.035777,16.0188,0.037024,16.0244,0.0422171,300114
559240.0,6303.35,8347.4,3691.01,286.973,5564.86,421.195,6937.77,610.096,4.71389,-0.5175,-1.0,16.9028,0.0844153,16.8861,0.0821779,16.9117,0.0954782,300115
559242.0,5248.46,8346.88,4230.19,295.155,6164.67,429.299,7511.23,617.156,4.71214,-0.516641,-1.0,16.7548,0.0757559,16.7749,0.0756094,16.8255,0.0892093,300116
559244.0,3179.01,8342.92,75189.0,316.748,106330.0,448.745,135711.0,632.852,4.70871,-0.514956,-1.0,13.6303,0.00457388,13.6831,0.00458216,13.6832,0.00506307,300117
559243.0,3172.8,8335.65,12341.8,296.878,18752.1,428.922,24882.1,614.945,4.7087,-0.514961,-2.0,15.5922,0.0261171,15.5671,0.0248345,15.5251,0.0268333,300118
559479.0,485.777,8345.37,25497.0,291.041,39507.9,422.545,52188.2,611.065,4.70427,-0.512745,-1.0,14.8044,0.0123934,14.758,0.0116122,14.7208,0.0127128,300119
559142.0,11835.5,8346.55,5640.8,293.098,8415.4,429.034,10167.3,617.814,4.72308,-0.521989,-1.0,16.4423,0.0564154,16.437,0.0553532,16.4968,0.0659749,300120
559141.0,12521.7,8346.69,4585.61,292.752,6952.18,428.694,8785.74,617.585,4.72422,-0.522543,-1.0,16.6672,0.0693151,16.6444,0.0669501,16.6553,0.0763211,300121
559228.0,10355.3,8346.59,7170.84,294.343,10902.7,429.239,13989.8,622.519,4.72061,-0.520792,-2.0,16.1817,0.0445665,16.1559,0.0427457,16.1503,0.0483134,300122
559056.0,12243.2,8343.32,34147.5,302.272,51323.2,438.862,65852.0,626.896,4.72375,-0.522323,-1.0,14.4873,0.00961091,14.4739,0.00928409,14.4684,0.010336,300123
559151.0,12053.6,8345.06,13693.4,295.713,20250.5,431.759,25087.1,620.249,4.72344,-0.522168,-1.0,15.4794,0.0234468,15.4836,0.023149,15.5161,0.0268436,300124
