RunningID,Ra,Dec,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID
461906.0,6120.75,8306.24,12165.6,223.934,19115.7,319.008,26574.1,454.047,4.71354,-0.517394,-1.0,16.3634,0.0199855,16.3621,0.0181191,16.3518,0.018551,300072
461907.0,6117.19,8320.99,63900.1,245.596,114600.0,347.487,188617.0,488.58,4.71355,-0.51737,1.0,14.5625,0.00417298,14.4176,0.00329214,14.224,0.00281243,300073
461908.0,6135.53,8332.46,71672.3,248.723,114958.0,347.674,156697.0,482.107,4.71359,-0.517368,-1.0,14.4379,0.00376782,14.4142,0.00328366,14.4253,0.00334047,300074
461397.0,6147.98,8329.1,3904.09,220.242,7044.34,315.13,11951.0,450.623,4.71361,-0.517383,1.0,17.5975,0.0612502,17.4459,0.0485707,17.2194,0.0409387,300075
461910.0,6101.4,8328.77,39318.9,235.578,62126.9,332.191,85144.0,466.904,4.71353,-0.517346,-1.0,15.0898,0.00650518,15.0823,0.00580542,15.0876,0.00595387,300076
461909.0,6106.95,8322.81,7592.44,221.936,11843.8,316.775,17207.5,452.046,4.71353,-0.517359,-1.0,16.8753,0.0317375,16.8818,0.0290393,16.8237,0.0285227,300077
461785.0,9988.33,8335.82,14804.6,230.469,23111.9,328.846,31536.9,467.551,4.71999,-0.520495,-1.0,16.1503,0.0169022,16.1559,0.0154484,16.1659,0.0160967,300078
461781.0,4184.47,8336.87,11639.7,222.085,18185.7,318.779,24630.8,455.853,4.71036,-0.51577,-1.0,16.4114,0.0207158,16.4162,0.019032,16.4343,0.0200943,300079
461312.0,9705.85,8310.18,12963.9,227.686,20778.4,324.954,30073.5,462.776,4.71949,-0.520303,1.0,16.2944,0.0190689,16.2715,0.0169799,16.2175,0.0167075,300080
461313.0,9710.89,8323.36,75974.3,254.003,118683.0,354.317,162917.0,491.421,4.71951,-0.520288,-1.0,14.3746,0.00362993,14.3796,0.00324137,14.383,0.00327501,300081
461731.0,9707.43,8336.78,4851.87,224.238,7649.69,320.948,10370.9,458.433,4.71952,-0.520266,-2.0,17.3615,0.0501795,17.3564,0.045553,17.3734,0.0479939,300082
461868.0,2951.51,8339.0,2724.43,226.909,4158.73,321.856,5416.57,456.437,4.70833,-0.514758,-1.0,17.9881,0.0904277,18.0181,0.0840285,18.0786,0.0914919,300083
461866.0,1715.08,8328.92,32960.4,239.715,50218.8,337.062,69681.4,473.184,4.70628,-0.513759,-1.0,15.2813,0.0078964,15.3134,0.00728736,15.3052,0.00737291,300084
461865.0,1725.67,8334.16,22823.3,235.382,36751.5,332.944,53284.4,469.594,4.7063,-0.51376,1.0,15.6803,0.0111975,15.6523,0.00983606,15.5965,0.00956859,300085
461867.0,1733.71,8327.28,11977.9,230.638,19205.2,327.484,27076.8,463.788,4.70631,-0.513777,-1.0,16.3803,0.0209062,16.357,0.0185138,16.3315,0.0185972,300086
