n,YJ,JH
7465,-0.6175,0.0391999999999992
7466,-0.198800000000002,1.3775
7467,-0.099499999999999,1.3958
7468,-0.121300000000002,1.4683
7469,-0.0206,1.487
7470,-0.1279,1.4593
7471,-0.041599999999999,1.513
7472,-0.0768999999999984,1.567
7473,-0.0900999999999996,1.4643
7474,-0.2883,1.2126
7475,-0.055299999999999,1.4987
7476,-0.1388,1.3342
7477,-0.208499999999997,2.1911
7478,-0.219899999999999,0.603899999999999
7479,-0.0964000000000027,1.4239
7480,-0.442600000000002,1.1098
7481,-0.00919999999999987,1.4951
7482,-0.0900999999999996,1.4218
7483,-0.154499999999999,1.3502
7484,-0.0655000000000001,1.4013
7485,0.0145,1.5118
7486,0.0775999999999968,1.5524
7487,0.248199999999999,1.0649
7488,0.0757999999999974,1.5057
7489,0.0112999999999985,1.4186
7490,0.00649999999999906,1.4621
7491,0.0259999999999998,1.056
7492,-0.0494000000000003,1.437
7493,0.0543999999999993,1.4262
7494,-0.0115000000000016,1.3845
7495,-0.0266000000000002,1.5336
7496,-0.0265999999999984,1.6046
7497,0.0462000000000025,1.5286
7498,-0.431000000000001,1.1276
7499,-0.648399999999999,-0.0263000000000009
7500,-0.0463999999999984,1.4896
7501,0.0567000000000011,0.0706000000000007
7502,0.0648,1.6665
7503,0.0143999999999984,1.4464
7504,-0.3453,-0.254899999999999
7505,-0.0179999999999989,1.5801
7506,-0.0245999999999995,1.5924
7507,0.0524000000000022,1.5957
7508,0.118,1.3969
7509,-0.0242000000000004,1.4654
7510,-0.0222000000000016,1.4883
7511,-0.0802000000000014,1.4781
7512,0.0364000000000004,1.5701
7513,0.0576000000000008,1.5786
7514,-0.119499999999999,1.4374
7515,-0.0618000000000016,1.4944
7516,-0.153300000000002,1.4297
7517,0.1836,1.6367
7518,0.0400999999999989,1.5371
7519,-0.301400000000001,0.967099999999999
7520,0.0717999999999996,1.4428
7521,-0.594100000000001,1.2093
7522,-0.0848999999999993,1.4342
7523,-0.0899999999999999,1.4716
7524,-0.219800000000003,1.3443
7525,-0.139400000000002,1.3932
7526,0.0404000000000018,1.6201
7527,-0.0175000000000018,1.4923
7528,-0.179099999999998,1.5602
7529,-0.126899999999999,1.4314
7530,-0.486000000000001,0.896599999999999
7531,-0.235099999999999,1.1581
7532,-0.127200000000002,1.519
7533,-0.212100000000003,1.2826
7534,-0.0208999999999975,1.5136
7535,0.0518000000000001,1.4934
7536,-0.137699999999999,1.3193
7537,0.0747999999999998,1.4411
7538,0.1989,1.64
7539,0.0743000000000009,1.5091
7540,-0.347300000000001,1.2319
7541,0.1052,1.4923
7542,-0.0544999999999973,1.4945
7543,-0.0657999999999994,1.4272
7544,-0.0432000000000023,1.4608
7545,-0.0405000000000015,1.5036
7546,0.0975000000000001,1.6007
7547,0.0440000000000005,1.5895
7549,-0.0669000000000004,1.5379
7550,-0.0700000000000003,1.5232
7551,-0.0625,1.52
7552,-0.0962999999999994,1.552
7553,-0.4551,1.0294
7554,0.0388999999999999,1.865
7555,0.1721,1.6864
7556,0.0155999999999992,1.4922
7557,-0.318300000000001,1.1453
7558,0.00170000000000137,0.2881
7559,-0.0842999999999989,1.4656
7560,-0.127400000000002,1.4443
7561,-0.1974,1.4274
7562,0.0102999999999991,0.6709
7563,-0.097999999999999,1.4092
7564,-0.0888000000000009,1.4953
7565,-0.119199999999999,1.3355
7566,-0.118499999999997,1.4187
7567,-0.136600000000001,1.342
7568,-0.0576000000000008,1.4917
7569,-0.0147000000000013,1.488
7570,-0.041599999999999,1.4197
7571,-0.0908999999999978,1.4213
7572,-0.0480000000000018,1.4794
7573,-0.1159,1.5326
7574,-0.311199999999999,1.4872
7575,-0.141499999999997,1.4212
7576,-0.193899999999999,1.4028
7577,-0.1173,1.435
7578,-0.0213999999999999,1.4692
7579,-0.3781,1.1178
7580,-0.111000000000001,1.3353
7581,-0.1038,1.2111
7582,-0.0580999999999996,1.4911
7583,-0.0100000000000016,1.5718
7584,0.0424000000000007,1.3888
7585,-0.0757999999999992,1.4806
7586,-0.00870000000000104,1.4715
7587,0.0769000000000002,1.6116
7588,-0.073599999999999,1.4655
7589,-0.192799999999998,1.3802
7590,0.0279000000000007,1.6269
7591,0.00120000000000076,1.6352
7592,-0.0178999999999991,1.6254
7593,-0.0541000000000018,1.3746
7594,-0.0319000000000003,1.5338
7595,0.0777999999999999,1.8801
7596,-0.5039,0.991400000000001
7597,-0.1372,1.8736
7598,-0.0610999999999997,1.4581
7599,-0.0788000000000011,1.5231
7600,-0.121500000000001,1.5791
7601,0.0301000000000009,2.0079
7602,-0.0521999999999991,1.4959
7603,-0.251000000000001,1.1959
7604,-0.3919,1.1458
7605,-0.667899999999999,-0.9207
7606,-0.0991,1.5405
7607,-0.2317,1.4469
7608,0.0128000000000004,0.618500000000001
7609,-0.0401999999999987,1.4339
7610,-0.1083,1.5302
7611,-0.1433,1.4223
7612,-0.1052,1.5693
7613,-0.1098,1.5826
7614,-0.109000000000002,1.4923
7615,-0.0543000000000013,1.6028
7616,-0.165499999999998,1.4891
7617,-0.191299999999998,1.3769
7618,-0.0982999999999983,1.544
7619,-1.2094,0.398300000000001
7620,-0.0398999999999994,1.4179
7621,0.000199999999999534,1.3978
7622,-0.193100000000001,1.4579
7623,0.0353000000000012,1.2056
7624,-0.424099999999999,0.9955
7625,-0.3064,1.1277
7626,-0.0466999999999995,1.3389
7627,-0.0307999999999993,1.5065
7628,-0.171899999999999,1.3075
7629,-0.329699999999999,1.0838
7630,-0.0868000000000002,1.463
7631,-0.0044000000000004,1.5379
7632,-0.0729000000000006,1.5072
7633,-0.0434999999999981,1.5151
7634,-0.4514,0.9785
7635,-0.0268000000000015,1.4481
7636,-0.311799999999998,1.1707
7637,0.0135000000000005,1.5953
7638,-0.107600000000001,1.545
7639,-0.122299999999999,1.4603
7640,-0.1473,1.1184
7641,0.0272000000000006,0.720799999999999
7642,-0.1159,1.5132
7643,-0.0763999999999996,1.4769
7644,-0.403499999999999,1.0379
7645,-0.0723000000000003,1.3843
7646,-0.151200000000001,1.3099
7647,-0.0815000000000019,1.357
7648,-0.0391999999999992,1.3346
7649,-0.1068,1.4339
7650,-0.0335000000000001,1.5361
7651,0.0302000000000007,1.5481
7652,-0.0543999999999976,1.4689
7653,-0.143899999999999,1.5474
7654,-0.101699999999999,1.4683
7655,0.0698999999999987,1.8414
7656,-0.150300000000001,1.4278
7657,0.0955999999999975,1.4165
7658,-0.105500000000001,1.3644
7659,-0.0769999999999982,1.3651
7660,-0.0522999999999989,1.4603
7661,0.0103000000000009,1.5248
7662,0.0137,1.5978
7663,-0.0038000000000018,1.4502
7664,0.00369999999999848,1.5155
7665,0.00450000000000017,1.491
7666,-0.226900000000001,1.3799
7667,-0.1599,1.3821
7668,-0.0807000000000002,1.4215
7669,-0.159299999999998,1.4221
7670,-0.00600000000000023,1.4156
7671,-0.2088,1.2845
7672,-0.0843999999999987,1.5262
7673,-0.1005,1.4429
7674,-0.2407,1.2952
7675,-0.0865000000000009,2.2173
7676,-0.0910999999999973,1.5233
7677,-0.2834,1.5338
7678,-0.0146999999999977,1.5887
7679,-0.0716000000000001,1.4846
7680,-0.130700000000001,1.53
7681,-0.229800000000001,1.354
7682,-0.2118,1.3868
7683,-0.219600000000003,1.3947
7684,-0.0259999999999998,1.4592
7685,-0.184900000000003,1.4308
7686,-0.428299999999997,1.0572
7687,-0.156699999999999,1.4319
7688,0.0364000000000004,1.617
7689,-0.291599999999999,1.3064
7690,-0.0410000000000004,1.5222
7691,-0.147400000000001,1.3618
7692,-0.0313000000000017,1.5453
7693,-0.0993999999999993,1.4037
7694,0.0616000000000003,1.6065
7695,-0.2346,1.2797
7696,-0.0929000000000002,1.4377
7697,-0.125800000000002,1.3456
7698,-0.247399999999999,1.2072
7699,0.106199999999999,1.7579
7700,0.110000000000001,1.8389
7701,0.0616999999999983,1.1911
7702,-0.0135000000000005,1.5786
7703,0.0477999999999987,1.5754
7704,-0.0988000000000007,1.1118
7705,-0.220199999999998,1.4408
7706,-0.0529000000000011,1.4004
7707,-0.166599999999999,1.4156
7708,-0.339600000000001,1.0739
7709,0.00229999999999997,0.7265
7710,-0.0578000000000003,1.4732
7711,-0.1303,1.4343
7712,-0.0787999999999975,1.4747
7713,-0.0411000000000001,1.4574
7714,0.0449000000000019,1.3812
7715,-0.208400000000001,1.3259
7716,-0.0646999999999984,1.4007
7717,-0.0728000000000009,1.4843
7718,-0.278700000000001,-0.0909999999999993
7719,-0.206899999999999,1.2054
7720,-0.460100000000001,1.0022
7721,-0.174300000000002,1.3942
7722,-0.0319000000000003,1.4779
7723,-0.1233,1.4553
7724,-0.117699999999999,1.3499
7725,-0.1448,1.4592
7726,-0.0226000000000006,1.456
7727,-0.0717000000000017,1.4498
7728,-0.122499999999999,1.4302
7729,-0.118199999999998,1.4845
7730,-0.1084,1.4679
7731,-0.0750999999999991,1.4463
7732,-0.189899999999998,1.4759
7733,-0.1145,1.4738
7734,-0.234099999999998,1.3555
7735,0.0494000000000003,1.6814
7736,0.0241000000000007,1.5584
7737,-0.0395000000000003,1.498
7738,0.0106999999999999,1.5646
7739,-0.354599999999998,1.7687
7740,0.1218,1.4187
7741,0.0320999999999998,1.6846
7742,-0.143500000000003,1.4592
7743,0.1029,1.6095
7744,0.0273000000000003,1.5137
7745,-0.479199999999999,1.0467
7746,-0.146100000000001,1.4251
7747,-0.165800000000001,1.3715
7748,-0.0905000000000022,1.5696
7749,-0.430499999999999,1.2245
7750,-0.190099999999997,1.4177
7751,-0.0851999999999968,1.4284
7752,0.00510000000000232,1.4475
7753,-0.0350999999999999,1.5493
7754,-0.045300000000001,1.4632
7755,-0.0450000000000017,1.4942
7756,-0.00709999999999944,1.6017
7757,-0.278200000000002,1.1368
7758,-0.0849000000000011,1.4415
7759,0.1568,1.6641
7760,0.1005,1.5999
7761,-0.175899999999999,1.1656
7762,0.00370000000000026,1.4988
7763,-0.0130000000000017,1.5091
7764,-0.0741000000000014,1.6019
7765,-0.281200000000002,1.1688
7766,0.0896000000000008,1.4954
7767,-0.0373000000000001,1.4979
7768,-0.258499999999998,1.4282
7769,-0.0295999999999985,1.4783
7770,-0.1065,1.3853
7771,-0.218700000000002,1.298
7772,-0.110700000000001,1.4487
7773,-0.108000000000001,1.4596
7774,-0.302899999999998,1.1791
7775,0.127199999999998,1.5956
7776,-0.0243000000000002,1.5326
7777,0.430299999999999,0.0501000000000005
7778,-0.2377,1.2911
7779,0.0564999999999998,1.6587
7780,0.5307,-0.0581999999999994
7781,0.180699999999998,1.7208
7782,-0.107500000000002,1.2903
7783,0.0733999999999995,1.5661
7784,0.0669000000000004,1.6274
7785,0.118000000000002,1.636
7786,0.159599999999999,1.519
7787,0.298200000000001,1.7934
7788,0.250599999999999,1.6866
7789,0.1724,1.6567
7790,0.0411999999999999,1.6075
7791,0.1966,1.6282
7792,0.198800000000002,1.6834
7793,0.0303000000000004,0.636799999999999
7794,0.015900000000002,1.4306
7795,-0.019400000000001,1.3722
7796,0.0280000000000005,1.3978
7797,-0.1234,1.3964
7798,-0.0932000000000031,1.4595
7799,-0.1252,1.5167
7800,0.1608,1.8451
7801,0.0260999999999996,1.5616
7802,0.0761000000000003,1.5102
7803,-0.107700000000001,1.5137
7804,0.0935000000000006,1.6212
7805,0.0395000000000003,1.4866
7806,-0.133199999999999,1.3268
7807,-0.732099999999999,-0.5238
7808,-0.114999999999998,1.6095
7809,-0.1038,1.4655
7810,-0.119799999999998,1.409
7811,-0.171700000000001,1.4356
7812,-0.00919999999999987,1.8614
7813,-0.0971000000000011,1.4957
7814,0.249400000000001,0.212199999999999
7815,-0.412000000000001,0.984400000000001
7816,-0.0866000000000007,1.4444
7817,0.0588000000000015,1.4835
7818,-0.0205000000000002,1.6041
7819,0.0815999999999999,1.6376
7820,-0.4063,1.0576
7821,0.115499999999997,1.6451
7822,-0.0906999999999982,1.4572
7823,0.0851999999999968,1.6002
7824,0.0857000000000028,1.676
7825,-0.3765,1.0911
7826,-0.0850000000000009,1.583
7827,-0.185599999999997,1.6066
7828,-0.0770000000000017,1.4423
7829,-0.102699999999999,1.5013
7830,-0.1465,1.6018
7831,-0.0762999999999998,1.4054
7832,-0.3566,1.067
7833,-0.1372,1.3958
7834,-0.127500000000001,1.1544
7835,-0.2743,1.3765
7836,-0.0289999999999999,1.4286
7837,0.0342999999999982,1.4937
7838,-0.0793999999999997,1.3797
7839,-0.0737000000000005,1.4494
7840,-0.00609999999999999,1.4714
7841,-0.1616,1.4539
7842,-0.101099999999999,1.3769
7843,0.223400000000002,1.3355
7844,-0.133400000000002,1.3631
7845,-0.0792000000000002,1.3652
7846,-0.0611999999999995,1.4887
7847,-0.1294,1.3333
7848,-0.168900000000001,1.3019
7849,0.0724000000000018,1.6141
7850,0.0350999999999999,1.6605
7851,-0.00189999999999912,1.5332
7852,0.00290000000000035,1.4493
7853,0.0755999999999997,1.6185
7854,-0.388100000000001,1.0304
7855,0.0303999999999984,1.7451
7856,-0.00609999999999999,1.4607
7857,-0.0923999999999978,1.4335
7858,-0.563500000000001,0.931000000000001
7859,-0.0984999999999978,1.3798
7860,-0.0679000000000016,1.4808
7861,-0.146799999999999,1.4526
7862,0.0114000000000019,1.3287
7863,0.0417000000000023,1.5306
7864,-0.0672999999999995,1.5721
7865,-0.0306999999999995,1.3918
7866,-0.1206,1.5173
7867,-0.0909000000000013,1.4542
7868,-0.2315,1.3386
7869,-0.244399999999999,1.3384
7870,-0.129299999999997,1.4435
7871,-0.217700000000001,1.3002
7872,-0.0512000000000015,1.534
7873,0.0361999999999991,1.3785
7874,-0.419,0.949200000000001
7875,-0.1386,1.3569
7876,-0.0106999999999999,1.9681
7877,-0.0858000000000025,1.4725
7878,-0.0618000000000016,1.5259
7879,-0.0740999999999978,1.3908
7880,-0.196000000000002,1.377
7881,-0.0336999999999996,1.5764
7882,-0.2372,1.4029
7883,-0.308399999999999,1.1822
7884,0.0263999999999989,1.4756
7885,-0.1568,1.3843
7886,-0.162400000000002,1.2875
7887,-0.0192999999999977,1.4804
7888,-0.424000000000003,1.0333
7889,-0.309799999999999,1.4129
7890,0.0252000000000017,1.4852
7891,-0.393500000000003,1.1877
7892,-0.174900000000001,1.3859
7893,-0.194399999999998,1.4042
7894,-0.1769,1.4303
7895,0.1289,1.8408
7896,0.1191,1.6915
7897,-0.0961999999999996,1.4747
7898,-0.0935999999999986,1.5219
7899,0.0102000000000011,1.4521
7900,-0.0701999999999998,1.414
7901,-0.1188,1.4341
7902,-0.0450999999999979,1.4677
7903,-0.1404,1.5305
7904,0.0949000000000009,0.957100000000001
7905,-0.146599999999999,1.3676
7906,-0.358299999999998,1.011
7907,-0.133600000000001,1.2931
7908,-0.172499999999999,1.3464
7909,-0.144400000000001,1.3921
7910,-0.0862000000000016,1.4572
7911,-0.317,1.0929
7912,-0.0960000000000001,1.3818
7913,-0.0435000000000016,1.4876
7914,0.00890000000000057,1.4817
7915,-0.0554999999999986,1.4459
7916,-0.138400000000001,1.4411
7917,-0.364599999999999,1.1866
7918,-0.234499999999997,1.1931
7919,0.1068,1.7107
7920,-0.0273000000000003,1.578
7921,-0.066200000000002,1.5967
7922,0.0548999999999999,1.7184
7923,0.0534999999999997,1.6153
7924,-0.0439000000000007,1.5078
7925,-0.0958000000000006,1.5159
7926,-0.440799999999999,1.1248
7927,-0.0250000000000004,1.5744
7928,0.0290999999999997,1.616
7929,-0.0506999999999991,1.5762
7930,0.0431000000000008,1.7572
7931,-0.0765999999999991,1.4668
7932,-0.1417,1.4165
7933,-0.0947999999999993,1.5068
7934,-0.254200000000001,1.2896
7935,-0.291,1.233
7936,-0.00939999999999941,1.4775
7937,-0.312600000000003,1.462
7938,-0.0689000000000011,0.9048
7939,-0.0463000000000005,1.5517
7940,-0.087299999999999,1.4664
7941,-0.276700000000002,1.322
7942,0.0277999999999992,1.5113
7943,-0.0934999999999988,1.3705
7944,0.0343999999999998,1.4593
7945,0.00699999999999967,1.4892
7946,-0.0437000000000012,1.5616
7947,-0.2683,1.1855
7948,-0.124199999999998,1.3387
7949,-0.0259,1.4505
7950,-0.0129999999999999,1.6559
7951,-0.176500000000001,1.3576
7952,-0.0993999999999993,1.4241
7953,-0.129000000000001,1.4044
7954,0.108899999999998,1.6231
7955,0.0111000000000008,1.5103
7956,0.0742000000000012,1.5703
7957,0.0764000000000014,1.4675
7958,-0.0806000000000004,1.2681
7959,-0.0286999999999971,1.4342
7960,0.0799999999999983,1.6499
7961,-0.2972,1.2147
7962,-0.0173999999999985,1.5344
7963,-0.159800000000001,1.4119
7964,0.0408000000000008,1.3672
7965,-0.0766999999999989,1.5434
7966,-0.0477999999999987,1.5808
7967,-0.0752999999999986,1.5316
7968,-0.028299999999998,1.5698
7969,-0.0170999999999992,1.4853
7970,-0.117100000000001,1.3941
7971,-0.3445,1.1636
7972,0.0503999999999998,1.4559
7973,-0.0460999999999991,1.1432
7974,-0.5997,-0.285399999999999
7975,-0.110899999999999,1.4655
7976,-0.132899999999999,1.3732
7977,-0.0836000000000006,1.4968
7978,-0.290700000000001,0.934899999999999
7979,-0.1487,1.3852
7980,-0.0958000000000006,1.4198
7981,-0.0328999999999979,1.4631
7982,-0.1112,1.4662
7983,0.00600000000000023,1.4469
7984,-0.276,1.2829
7985,-0.180999999999997,1.3582
7986,-0.183199999999999,1.4322
7987,-0.0806000000000004,1.3992
7988,-0.298400000000001,1.2048
7989,-0.0265999999999984,1.6065
7990,-0.779300000000001,13.8565
7991,-0.423900000000003,1.0819
7992,-0.1157,1.5439
7993,-0.132300000000001,1.4739
7994,0.0136000000000003,1.4532
7995,-0.2005,0.513199999999999
7996,-0.2141,1.6914
7997,-0.1839,1.7005
7998,-0.202200000000001,1.489
7999,-0.227599999999999,1.4152
8000,-0.183900000000001,1.7239
8001,-0.0624000000000002,1.4096
8002,-0.0836000000000006,1.3659
8003,0.0080000000000009,1.5946
8004,-0.0752000000000024,1.4259
8005,-0.1035,1.4034
8006,-0.160599999999999,1.3923
8007,0.0746000000000002,1.5571
8008,-0.0102000000000011,1.415
8009,-0.0847999999999978,1.4087
8010,0.103200000000001,1.4937
8011,-0.0971999999999973,1.4038
8012,-0.0334000000000003,1.5016
8013,-0.308,1.2839
8014,-0.0428999999999995,1.4244
8015,-0.0161000000000016,1.431
8016,-0.0125999999999991,1.514
8017,0.0757999999999992,1.6456
8018,0.00349999999999895,1.5678
8019,-0.194500000000001,1.1524
8020,-0.0570000000000022,1.4925
8021,0.1038,1.8442
8022,0.172699999999999,1.0284
8023,0.0405999999999977,1.5705
8024,0.0593000000000004,1.5603
8025,0.0300000000000011,1.5633
8026,-0.0363000000000007,1.3042
8027,-0.0258000000000003,1.4549
8028,0.0115000000000016,1.5131
8029,0.0927000000000007,1.5646
8030,-0.0655000000000001,1.5128
8031,-0.043099999999999,1.4584
8032,-0.185700000000001,1.4874
8033,0.0647000000000002,1.6271
8034,0.0552000000000028,1.5846
8035,0.000399999999999068,1.4751
8036,-0.0360000000000014,1.5199
8037,-0.0716999999999999,1.3705
8038,-0.882,-0.5481
8039,0.00300000000000011,1.4728
8040,0.0267999999999997,1.6866
8041,-0.2468,1.1532
8042,0.0166000000000004,1.5355
8043,-0.269000000000002,1.3718
8044,-0.118400000000001,1.3371
8045,-0.293200000000001,0.444800000000001
8046,-0.273800000000001,1.2816
8047,-0.1297,1.4677
8048,-0.117800000000003,1.5077
8049,-0.1531,1.4263
8050,-0.2257,1.3459
8051,-0.464700000000001,0.3773
8052,-0.106099999999998,1.4593
8053,-0.143999999999998,1.4991
8054,-0.0176000000000016,1.4568
8055,-0.183799999999998,1.4444
8056,-0.0797999999999988,1.4946
8057,-0.0132000000000012,1.3744
8058,-0.132099999999998,1.5152
8059,-0.1082,1.4386
8060,-0.2149,1.3824
8061,-0.0497000000000014,1.434
8062,-0.037700000000001,1.4431
8063,-0.142700000000001,1.4848
8064,-0.1004,1.4502
8065,-0.338200000000001,1.3265
8066,0.0252000000000017,1.5715
8067,-0.0292000000000012,1.5367
8068,-0.0884,1.4726
8069,-0.0960000000000001,1.4442
8070,-0.177299999999999,1.4564
8071,-0.000299999999999301,1.4527
8072,-0.263000000000002,1.0401
8073,-0.0199999999999996,1.3878
8074,-0.403100000000002,0.964600000000001
8075,-0.0420999999999996,1.2981
8076,-0.0991,1.5702
8077,-0.116499999999998,1.3209
8078,0.0708000000000002,0.6258
8079,-0.122399999999999,1.5139
8080,0.0358000000000018,1.5346
8081,-0.0657999999999994,1.5435
8082,-0.0440000000000005,1.4788
8083,-0.0876000000000019,1.4231
8084,-0.0520000000000032,1.4435
8085,-0.0747,1.4085
8086,-0.096700000000002,1.3795
8087,-0.0725000000000016,1.4128
8088,-0.0949000000000026,1.3915
8089,-0.179100000000002,1.3389
8090,-0.0427999999999997,1.4517
8091,-0.1402,1.4934
8092,-0.330900000000003,1.3287
8093,-0.0189000000000021,1.2378
8094,-0.0982999999999983,1.6056
8095,-0.0640000000000001,1.4333
8096,-0.347999999999999,1.1721
8097,-0.106400000000001,1.4562
8098,-0.127499999999998,1.4411
8099,-0.1587,1.389
8100,-0.100100000000001,1.5471
8101,-0.0326000000000022,1.4938
8102,-0.0568999999999988,1.3564
8103,-0.186399999999999,1.3275
8104,-0.0829000000000022,1.6193
8105,-0.1248,1.3263
8106,-0.1066,1.3367
8107,-0.132400000000001,1.3944
8108,-0.238900000000001,1.2429
8109,-0.215199999999999,1.1194
8110,-0.102999999999998,1.2514
8111,-0.0853999999999999,1.4913
8112,0.121599999999999,1.4378
8113,-0.0165000000000006,1.5225
8114,0.00499999999999901,1.5504
8115,-0.0386999999999986,1.5768
8116,-0.329899999999999,1.2274
8117,0.0178999999999991,1.9429
8118,0.1874,1.3539
8119,0.00110000000000099,1.5613
8120,0.0348000000000006,1.5634
8121,0.0,1.5034
8122,-0.380200000000002,1.1246
8123,-0.3491,1.2501
8124,-0.061300000000001,1.4619
8125,-0.239799999999999,1.4633
8126,-0.0353000000000012,1.4118
8127,-0.284299999999998,1.3138
8128,-0.4321,0.992700000000001
8129,-0.101900000000001,1.5618
8130,-0.1029,1.4387
8131,-0.0787999999999993,1.4266
8132,-0.0991999999999997,1.467
8133,-0.186299999999999,1.4661
8134,-0.253999999999998,1.2881
8135,-0.218900000000001,1.1942
8136,-0.100000000000001,1.4625
8137,-0.0814000000000021,1.4745
8138,-0.0705999999999989,1.3219
8139,-0.1983,1.4028
8140,-0.133799999999997,1.4453
8141,-0.0467000000000013,1.4387
8142,-0.0528999999999975,1.4512
8143,0.0183,1.5099
8144,0.00110000000000099,1.5075
