RunningID,Ra,Dec,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID,MJD,FieldId
439708.0,10099.8,8338.71,13529.8,173.358,22093.7,246.823,33054.0,353.528,4.72017,-0.520588,1.0,15.708,0.0139117,15.6763,0.0121295,15.6044,0.0116125,300060,57268.1596647,3
439737.0,4813.27,8339.44,8145.55,164.035,13096.4,236.159,18256.7,340.647,4.71141,-0.516286,-1.0,16.2589,0.0218646,16.2441,0.0195785,16.2489,0.0202585,300061,57268.1596647,3
439901.0,4804.29,8342.62,3795.38,161.53,6120.22,233.309,8532.35,337.827,4.71139,-0.516274,-1.0,17.0881,0.0462087,17.07,0.0413895,17.0748,0.0429884,300062,57268.1596647,3
439746.0,8710.39,8337.19,6739.14,174.051,10792.4,246.46,15116.6,349.436,4.71786,-0.519463,-2.0,16.4647,0.0280412,16.4541,0.0247945,16.4538,0.0250981,300063,57268.1596647,3
439750.0,9307.56,8340.91,3506.8,171.16,5775.88,243.182,8669.09,347.228,4.71886,-0.519942,1.0,17.174,0.0529929,17.1329,0.045713,17.0575,0.0434878,300064,57268.1596647,3
439825.0,5848.58,8342.85,1347.89,163.096,2115.73,235.069,2840.41,339.649,4.71312,-0.517126,-1.0,18.2121,0.131376,18.2233,0.120632,18.269,0.12983,300065,57268.1596647,3
439818.0,8786.98,8343.2,1021.51,168.811,1532.63,240.72,2062.16,344.395,4.718,-0.519516,1.0,18.5131,0.179425,18.5734,0.17053,18.6166,0.181326,300066,57268.1596647,3
439727.0,4593.8,8340.01,6218.11,163.217,9568.54,234.929,13317.5,339.297,4.71104,-0.516106,-1.0,16.5521,0.0284993,16.5848,0.0266573,16.5914,0.027662,300067,57268.1596647,3
439819.0,5838.37,8323.27,5746.9,165.643,9147.32,237.955,12526.1,342.469,4.71309,-0.517146,-1.0,16.6376,0.0312942,16.6337,0.0282441,16.6579,0.0296846,300068,57268.1596647,3
439823.0,5820.06,8324.58,8549.76,167.532,13665.1,240.324,19475.5,345.119,4.71306,-0.517129,-1.0,16.2063,0.021275,16.1979,0.0190946,16.1787,0.01924,300069,57268.1596647,3
439821.0,5821.79,8341.57,8698.74,167.746,13843.1,240.528,19098.3,345.126,4.71308,-0.517106,-1.0,16.1876,0.0209373,16.1839,0.0188651,16.1999,0.0196205,300070,57268.1596647,3
439820.0,5825.88,8330.0,18881.6,172.938,28797.7,245.756,40275.5,350.35,4.71307,-0.517126,-1.0,15.3461,0.00994438,15.3885,0.00926557,15.3898,0.00944468,300071,57268.1596647,3
438193.0,6119.26,8309.93,8776.07,169.641,13533.2,241.743,18789.8,345.811,4.71354,-0.517394,-1.0,16.178,0.0209873,16.2084,0.0193945,16.2176,0.0199822,300072,57268.1596647,3
439424.0,6115.9,8324.72,42624.9,187.836,77825.3,266.425,129120.0,376.207,4.71355,-0.51737,1.0,14.4621,0.00478454,14.3091,0.0037169,14.125,0.00316344,300073,57268.1596647,3
439891.0,6134.08,8336.1,49127.3,191.178,74300.7,265.168,102697.0,369.178,4.71359,-0.517368,-1.0,14.3079,0.00422513,14.3595,0.00387484,14.3735,0.00390304,300074,57268.1596647,3
439892.0,6146.72,8333.1,3012.27,166.285,5366.01,238.357,8951.48,342.907,4.71361,-0.517383,1.0,17.339,0.0599356,17.2128,0.0482283,17.0227,0.0415918,300075,57268.1596647,3
439426.0,6099.94,8332.42,27548.7,179.905,43057.1,253.306,59159.8,357.162,4.71353,-0.517346,-1.0,14.936,0.00709037,14.9518,0.00638743,14.9724,0.00655488,300076,57268.1596647,3
439425.0,6105.44,8326.48,5258.54,167.538,8529.61,239.6,12193.6,343.802,4.71353,-0.517359,-1.0,16.7341,0.0345918,16.7096,0.0304989,16.6871,0.0306127,300077,57268.1596647,3
439771.0,9986.61,8339.59,9984.14,171.315,16067.8,244.355,22148.3,350.358,4.71999,-0.520495,-1.0,16.038,0.0186299,16.0221,0.0165117,16.0391,0.017175,300078,57268.1596647,3
439773.0,4183.19,8340.4,7351.75,163.583,11662.2,235.579,15999.0,339.997,4.71036,-0.51577,-1.0,16.3703,0.0241587,16.37,0.0219321,16.3922,0.0230733,300079,57268.1596647,3
439230.0,9704.14,8314.0,9009.82,174.489,14473.6,246.892,21510.8,351.055,4.71949,-0.520303,-2.0,16.1494,0.021027,16.1355,0.0185206,16.0708,0.0177192,300080,57268.1596647,3
439231.0,9709.16,8327.1,48442.5,195.973,75068.6,270.82,105432.0,375.318,4.71951,-0.520288,-1.0,14.3232,0.00439232,14.3483,0.00391695,14.345,0.00386502,300081,57268.1596647,3
439725.0,9705.61,8340.5,3434.88,171.576,5499.49,243.684,7514.47,347.77,4.71952,-0.520266,-2.0,17.1964,0.0542338,17.1861,0.0481095,17.2127,0.0502482,300082,57268.1596647,3
439848.0,2950.34,8342.41,2093.76,163.039,3289.0,234.783,4311.67,338.149,4.70833,-0.514758,-1.0,17.7339,0.0845453,17.7443,0.0775049,17.8158,0.0851508,300083,57268.1596647,3
439791.0,1714.03,8332.37,20617.9,173.313,32623.1,246.52,45581.5,349.617,4.70628,-0.513759,-1.0,15.2506,0.00912668,15.2531,0.00820452,15.2555,0.00832777,300084,57268.1596647,3
439790.0,1724.51,8337.71,15933.9,170.741,26560.6,244.136,39356.7,347.861,4.7063,-0.51376,1.0,15.5304,0.0116344,15.4763,0.00997976,15.4149,0.0095965,300085,57268.1596647,3
439792.0,1732.66,8330.73,8394.55,166.49,13576.2,238.924,19290.3,342.116,4.70631,-0.513777,-2.0,16.2262,0.0215335,16.205,0.0191077,16.1891,0.0192557,300086,57268.1596647,3
438786.0,3939.25,8322.24,5604.35,164.063,8770.31,235.906,11896.5,339.925,4.70994,-0.515596,-1.0,16.6649,0.0317842,16.6794,0.0292045,16.7139,0.0310233,300087,57268.1596647,3
439383.0,3924.16,8327.01,24397.8,175.249,42219.3,249.795,67632.1,356.075,4.70992,-0.515577,1.0,15.0679,0.00779885,14.9732,0.0064239,14.8271,0.0057163,300088,57268.1596647,3
439659.0,3899.78,8334.98,72058.8,199.311,112669.0,275.651,159294.0,380.619,4.70989,-0.515546,-1.0,13.892,0.0030031,13.9074,0.00265633,13.8969,0.00259429,300089,57268.1596647,3
439384.0,3914.76,8334.62,3474.27,163.552,5687.45,235.259,8020.75,339.159,4.70991,-0.515558,1.0,17.1841,0.0511114,17.1497,0.0449112,17.1419,0.0459107,300090,57268.1596647,3
439863.0,1305.54,8342.24,2387.68,163.077,4046.51,235.07,5987.18,338.286,4.70561,-0.51341,1.0,17.5913,0.0741552,17.5192,0.0630727,17.4594,0.0613462,300091,57268.1596647,3
439787.0,1363.04,8341.04,4762.44,164.449,7122.26,236.33,9726.63,339.371,4.70571,-0.513459,-1.0,16.8417,0.0374911,16.9054,0.0360269,16.9325,0.0378825,300092,57268.1596647,3
439867.0,152.698,8342.26,4067.16,165.663,6514.57,237.412,8901.62,340.155,4.70371,-0.512463,-1.0,17.013,0.0442242,17.0022,0.0395679,17.0288,0.0414891,300093,57268.1596647,3
439865.0,678.052,8342.87,1167.55,163.99,2219.93,235.66,3956.33,338.735,4.70458,-0.512894,1.0,18.368,0.152499,18.1711,0.115259,17.9092,0.0929594,300094,57268.1596647,3
437704.0,8236.15,8296.85,23376.0,183.786,36316.5,257.065,50068.0,359.726,4.71704,-0.519136,-1.0,15.1143,0.00853626,15.1367,0.00768538,15.1535,0.00780078,300095,57268.1596647,3
439703.0,8235.86,8327.73,134954.0,236.824,211409.0,318.22,295477.0,423.164,4.71707,-0.519091,-1.0,13.2108,0.00190531,13.2241,0.00163429,13.2261,0.00155493,300096,57268.1596647,3
439723.0,8214.16,8336.41,47799.3,196.464,75728.0,271.88,105514.0,374.879,4.71704,-0.519061,-1.0,14.3377,0.0044626,14.3388,0.00389804,14.3442,0.00385751,300097,57268.1596647,3
439705.0,8251.04,8331.04,5912.62,173.986,8966.26,246.105,12677.4,349.02,4.7171,-0.519098,-1.0,16.6068,0.0319492,16.6554,0.0298012,16.6449,0.0298914,300098,57268.1596647,3
439706.0,8236.97,8314.89,39858.3,192.39,60958.8,266.377,86018.0,369.591,4.71706,-0.51911,-1.0,14.5349,0.0052407,14.5744,0.00474445,14.566,0.00466506,300099,57268.1596647,3
439724.0,8213.0,8328.28,11067.3,176.96,17398.5,249.556,24845.4,352.551,4.71703,-0.519072,-1.0,15.9261,0.0173604,15.9357,0.0155734,15.9143,0.0154064,300100,57268.1596647,3
439707.0,8245.15,8323.49,52781.0,199.059,83818.6,274.928,117382.0,378.13,4.71708,-0.519105,-1.0,14.23,0.00409478,14.2286,0.00356127,14.2284,0.00349755,300101,57268.1596647,3
439803.0,11863.0,8338.19,14406.4,177.386,23435.9,250.155,35876.7,355.403,4.72311,-0.522015,1.0,15.6398,0.0133687,15.6122,0.0115892,15.5154,0.0107556,300102,57268.1596647,3
